BATCH_ID,AMOUNT_TIP,TOTAL_EARNINGS
335901708,7.17,21.41
338921947,2.74,9.74
340620149,2.33,13.33
338053879,4.54,14.16
338723066,4.71,25.66
336725700,5.83,13.8
337287316,4.89,17.88
338897326,10.2,19.08
336012496,4.08,11.08
337009845,67.64,89.09
337330100,50.01,64.63
340728276,10.97,31.85
337100625,6.94,23.26
337354784,3.39,19.22
337625575,6,13.58
338081397,6.64,20.31
336126784,7.17,20.63
337010954,5.68,17.81
338272340,2.5,12.95
338518329,7.58,22.55
336813047,10,27.77
340627433,15.63,26.28
336546684,12.96,32.42
337078637,6.66,13.66
336732742,10,21.19
337402131,7.71,14.71
340501000,4,12.21
336788292,7.72,17.35
335936825,7,18.18
339562313,26.26,55.52
336742918,2.83,15.35
337324320,8.3,19.9
336347913,17.75,31.03
336426790,5,17.08
340407505,2,14.22
340472325,2,15.18
340306982,20.97,33.98
340785961,13.1,25.87
336812739,5.67,12.72
338493559,6.5,16.38
338757610,16.49,33.18
336092689,14.75,35.15
336787066,3.21,10.21
340356483,3.06,31.94
340174898,0,15.63
340361509,23.03,44.6
338111944,17.88,32.2
339196545,5.31,21.96
337158265,10.77,24.92
339192369,10,23.95
338029461,9.39,21.14
336053016,5.59,12.59
340774838,2.12,17.31
336788758,10.59,27.99
337800343,17.52,26.69
340703932,10.9,20.95
340742300,11.39,28.2
340417449,20.12,34.87
338085827,17.32,31.32
337290453,12.32,21.49
339628787,7.19,14.19
337728183,26.54,50.88
340810075,0,13.66
340653825,12.09,26.36
338550071,12.15,33.71
340194352,2,19.31
340547617,7.7,27.53
336465360,2.17,9.17
336176159,34.87,54.47
336922963,11.94,27.21
340683734,17.72,29.23
335728062,10.08,24.88
338828275,4.11,16.18
337694940,22,36.76
338390188,18.24,36.09
338767286,13.94,31.51
336091920,26.68,52.97
336514377,9.7,28.51
339407432,17.32,39.86
336451211,36.38,68.05
338688503,5.09,18.09
336996832,7.55,17.33
339491557,30.03,41.21
336708410,6.59,13.59
337272691,6.04,13.81
339841343,16.92,27.71
337369663,11.46,19.81
337912373,20.08,48.51
338594103,4.45,25.16
340187788,2.78,9.95
338813585,4.31,11.52
337314213,2.08,9.08
337186290,21.01,35.81
338541553,7.22,20.34
338240770,24.06,51.47
337525689,6.8,24.42
335861235,25.2,32.84
337933487,33.6,67.52
340517454,18.87,37.23
337253943,7.46,21.65
337380260,12.18,27.33
336645692,28.21,54.31
338669983,9,25.25
339443824,12.31,29.31
339515152,2,13
337959760,2.01,10.04
336498515,8.63,15.63
336033994,2,14.49
339406887,15.91,32.33
335766172,9.42,31.92
338049171,11.17,24.64
338088490,5.2,12.85
337134355,10,29.6
336064181,23,40.87
337244364,19.6,30.77
336151617,25.99,37.85
336218540,16.52,34.2
337211051,15.15,33.31
340639570,7,19.44
340229124,5,29.48
338073674,3.45,21.34
337871608,34.7,47.58
338226437,7.82,22.62
336643290,12.26,37.76
338808285,10.32,21.37
335938728,7.2,14.2
337320810,11.61,32.49
336165548,8.03,22.51
340784196,5.69,19.3
340141816,5.21,14.51
340585678,23.57,52.36
337152998,8.8,26.53
339042597,4.59,19.86
339583924,3.54,22.46
338467743,14.65,41.55
338507197,4,18
336290602,6.45,15.18
335893765,4,16.07
336445018,2.88,13.93
337868402,2.85,21.43
337665693,6.27,20.84
336752346,17.37,42.61
338632335,6.23,52.22
338442949,6.47,15.16
337333924,15.5,29.36
337621788,18.9,38.81
339656268,41.8,64.98
340772498,9.03,37.44
336514746,20.39,40.17
338255078,22.77,45.86
338485839,3.69,15.54
336462080,15.42,26.51
336417356,31.03,41.55
339574921,0,18.17
336742390,16.41,36.35
337856216,2.78,14.34
337175681,12,37.81
337205761,4.68,12.52
338754184,2.49,16.78
338433575,9.05,29.48
337380263,10,17
337135551,3.98,12.98
336554555,5,15.29
339453993,23.14,37.81
338454930,4.53,21.68
338439202,98,129.57
339359770,39.76,52.11
338767171,7.67,18.04
336208728,7.29,21.13
336980390,20,36.62
338879850,8.48,15.48
336052613,3.9,14.01
339798671,39.98,55.51
338471549,8.61,19.51
337408110,5,12
340639352,8.52,21.06
337274859,2.86,9.88
340735221,19.89,33.41
340586173,8.31,32.26
340486426,6.43,15.76
337158354,18.8,25.81
337984557,5,12.71
336579509,17.77,47.65
337993613,6.35,13.35
338112429,2,9.07
337738612,8.89,26.47
336801897,4.94,16.8
336591295,10.88,27.83
338046046,6,17.63
337051662,7.43,18.26
336099858,5.51,12.57
338312022,6,17.18
338729865,5.48,12.48
338421302,29.53,51.43
337678751,14.15,38.51
336769442,3.76,10.89
338898128,5,20.37
336987569,17.05,28.34
337384774,7.53,14.53
336770083,1.88,13.48
335966046,23.01,30.5
337272734,7.65,20.72
337230819,4.6,11.6
337140147,40.31,64.87
335774706,18.02,34.38
336733097,4.42,11.42
338805279,7.7,20.33
335957741,3.45,14.17
336492793,3.43,15.12
338728800,9.5,20.69
339485943,57.81,75.31
337370888,5.27,14.98
338482186,17.96,33.06
336147537,14.3,36.77
335902564,6.52,19.48
335744190,15.64,36.1
339589134,20.46,27.81
337363180,4.28,14.11
338592042,13.84,35.62
340297995,9.3,35.84
336967711,10.66,29.09
337998554,31.52,44.75
337229323,5,24.37
336598724,5.66,22.08
336530691,2,11.71
335872967,9,20.65
340146844,8.58,19.4
340677341,12.77,27.99
340319341,13.89,27.36
340133060,5.85,26.37
340697532,13.7,27.41
335893069,10,27.64
338094765,4,17.28
337868343,7.89,20.4
336517790,15.21,35.35
336789587,6.98,13.98
338765276,15,22
335758250,8.52,22.17
337786717,4.57,13.57
338810354,29.99,41.94
340571920,1.9,14.15
339065271,7.27,31.28
337025300,8.26,15.26
337080333,3.91,21.45
336792216,13.78,25.25
338092039,8.13,15.34
340445611,23.15,39.45
337145526,2,9
338421386,37.13,50.78
337598587,10.2,24.83
337908253,23.23,53.07
338759981,23.26,39.56
338649230,20.44,29.36
339920113,35.62,52.56
339293905,50.88,69.62
338113220,9.63,24.96
339868192,12.22,21.63
339620629,6,15.35
336025753,7.62,17.1
338918442,2,9
338564214,1,8
339620646,21.14,41.18
336663184,16.31,24.16
336042470,5.11,16.03
336569567,7.49,30.82
339081245,8.73,21.18
337388992,6.21,13.21
340176658,16.09,32.12
340404145,33,67.07
340665291,25.19,51.46
339388488,10,17.48
337248050,16.77,34.27
336774378,7.98,19.26
337390117,5.54,15.51
338921730,3,15.04
337745273,22.43,39.19
337972946,13.84,33.02
338879771,4.24,20.06
336205533,16.41,27.34
338526817,20.07,30.58
336791515,19.42,32.6
336762606,15.09,37.66
336644702,3.84,11.6
336640077,12.18,25.9
336290517,24.74,44.55
337407607,2.54,9.54
336990462,10,21.19
340730062,8.5,23.01
337848124,21.82,34.42
338568763,16.45,31.29
335947326,11.64,30.36
336152175,3.01,14.04
337392264,14.79,36.38
337391558,13.29,23.78
336393944,10,17.48
338725579,9.4,20.18
337393656,5,12
340423148,3,25.8
340579239,24.01,33.96
336407891,9.29,18.29
340677970,30.32,42.75
337857231,19.52,36.37
339364822,3.65,26.47
338669211,26.96,43.14
338742361,4,16.79
338521687,21.41,33.86
339994624,7.04,17.89
336509826,6.93,16.23
338849709,2,9
336728943,16.82,29.63
335950473,15.56,31.45
337362481,8.87,16.31
335966211,3.69,10.69
338026090,11.94,21.16
338032158,24.81,41.7
338115869,10.26,17.26
337301653,3,13.23
337205647,12.69,22.06
338028183,20.98,41.44
336375243,8.53,21.41
337229505,14.41,33.43
338432146,8.74,22.73
340749744,4.74,12.69
338692246,7.44,23.15
337230901,13.75,25.84
338026383,38.29,54.52
336788303,1.74,8.74
339196164,10.59,17.59
337789954,11.98,24.01
336902976,8.73,23.22
338616345,26.25,51.13
336319998,14.9,38.31
336349388,8.53,22.61
339379261,18.79,47.9
337405701,16.84,28.04
338775598,14.24,21.48
338100632,2.27,9.27
335871951,28.58,42.51
339930991,7.96,24.84
340296803,7.39,24.68
338487974,1.75,19.45
338608151,2,22.42
336162045,2.44,9.44
338575304,4.13,13.4
339003463,15.2,43.96
338888420,19.25,31
338896709,1.6,12.6
337781503,24.67,38.33
340296570,41.82,68.4
336677672,2.41,15.9
336162113,20,27
336927827,20.07,52.97
336932456,5,17.54
336062085,3.17,10.17
338368999,4.82,17.84
337990860,7.21,23.01
338817276,26.36,61.33
336795105,10.44,30.95
339947195,15.9,33.23
337265734,6.32,13.32
339965496,13.39,31.49
337849782,13.15,29.42
335864055,25.9,53.02
337955423,13,31.68
339455518,20.95,34.41
338732236,8.39,21.75
339650675,7.81,26.56
338103217,13.23,32.16
336164739,15,29.98
335968969,19.89,47.75
338063475,12,22.11
338641635,10.71,17.96
338103481,8.58,26.74
337147431,33.73,65.39
338915410,30.22,41.06
340585621,10.84,24.36
337769427,15.53,32.36
338621164,4.54,26.47
336177347,7.88,19.53
336815176,10.34,19.2
337871707,6.35,18.2
339339916,9.02,20.51
338873459,6.07,14.27
338076932,18.73,35.3
337884954,11.86,26.61
337686064,9.46,16.52
337248922,2.7,10.85
336475706,9.84,18.43
336153815,21.83,53.77
335973833,6.71,14.39
338123052,3.3,11.99
335825676,8.01,19.86
337311266,14.36,28.21
339961579,12.92,21.9
338766510,5.62,25.48
336193942,14.17,36.69
337637554,16.66,39.76
339688278,8.44,22.83
336013567,9.11,20.5
335988300,10.36,22.96
337693021,24.91,34.8
338734772,3.74,15.92
336578780,11.03,27.58
340765324,2.92,14.4
340558365,14.16,28.85
340247063,4.72,14.22
337365747,2.7,17.95
336810201,3.12,19.27
337185123,7.22,21.27
337923084,5.95,12.95
339047163,40.31,63.73
340260090,20.01,29.38
336732781,5.46,13.68
335902604,2,9
338061303,8.05,17.75
337742856,20.03,30.56
337369582,4.24,11.24
337238456,33.92,46.91
336645156,16.48,24.22
338067016,17.61,43.79
335945114,8.92,24.31
339854878,2,18.89
339992536,9.9,17.51
337594187,2.72,12.27
339913450,21.36,38.21
337268297,2.57,11.88
336471982,10,28.91
336816057,9.07,16.07
338071750,2.59,10.65
336126908,6.96,29.21
337032376,2,9
338066250,0,7.27
338069320,7.46,17.31
337328255,8.07,21.41
339480501,16.46,30.65
336656727,14.28,29.56
338258896,45,55.17
336548507,13.55,24.93
337226058,0,8.33
337171086,17.74,40.06
338737136,14.69,27.18
339729624,5.59,14.3
337928541,16.23,29.19
337168734,13.75,42.62
336928807,27.87,44.65
336067323,31.22,62.43
337656245,5.68,18.02
337765707,6.25,21.88
338090161,40,57.84
337245365,21.88,38.14
340733108,5,14.88
337886997,19.33,32.28
338447436,22.38,37.2
340737013,12.56,20.61
340311812,2,9
336195537,3.28,10.28
337706192,14.48,35.1
336215666,24.08,34.81
338447555,6.96,33.07
339882521,15.74,49.22
338772879,13.79,26.55
340748856,4.06,11.78
340501931,20.93,43.13
336393000,6.26,16.33
337173318,20.28,50.8
338900645,4.52,11.86
336172773,3.15,14.27
340754314,12.56,25.64
340599923,15.67,34.82
340628190,14.3,37.82
340459713,5.78,19.02
338051566,2,9.95
339456375,3.16,11.01
335964234,17.53,39.95
336896326,25.08,45.25
339749115,10.06,20.73
336107557,3.15,14.94
338651923,2.77,9.77
336957317,20,30.5
340106236,5.66,38.92
337831582,5.82,15.47
338688496,3,14
338226412,26.8,47.31
337583262,19.95,49.5
338786967,9,21.15
339690094,16.88,25.75
336800288,2,11.21
339132244,1.96,24.9
338799412,9.38,25.47
337653157,15,29.39
336119411,19.24,59.9
338616411,3.58,10.92
340432146,30.26,39.82
338680607,8.14,22.82
335814038,14.63,32.8
338922403,4.94,11.94
337904665,11.38,18.38
338669940,4.78,13.1
338006591,20.99,38.28
337959234,16.91,52.09
336608688,21.76,39.58
336802213,2,9
338618957,4.32,18.17
335945347,13.08,38.22
339463317,30,42.96
336441395,10.91,29.16
336711931,3.48,10.58
339531625,3.21,10.21
336994555,17.61,24.93
338879015,21.08,30.56
336688103,7.84,21
336141504,13.54,23.13
337731747,12.99,24.57
338862030,7.97,22.83
337693126,20,38.64
336549821,33.5,74.76
337063875,20.76,33.12
336034419,2.31,9.31
339279207,25.52,34.38
336725367,18.15,25.4
338768781,2.06,22.07
337596482,21.2,34.98
337257195,6.89,20.11
336980332,25,39.02
338023706,8.87,20.09
336795779,43.2,80.29
337649979,15.33,33.74
337797605,8.39,22.1
338085642,25.61,53.02
337154931,23.77,50.86
336066659,12.1,26.13
336632009,5.76,16.22
335946629,2,9
337185071,2,9.57
338232123,4.29,16.21
337057955,5.94,12.94
337984732,35,46.02
337283459,8.06,18.5
336210140,8.13,15.15
338720297,2,11
336303621,3.6,10.6
337057944,51.38,77.29
338762847,3.19,10.19
339750404,8.32,32.86
335983614,5.23,14.22
336467878,25.39,45.88
339569319,6.81,22.92
337695005,16.33,23.33
336789013,30.51,40.26
337361390,2.65,12.31
338479551,10.58,18.86
336797682,7.94,21.95
337030620,10,17.64
335843119,27.25,41.51
337769595,7.66,19.59
338609550,23.52,40.92
336081116,10.83,31.7
335765641,18.08,32.19
338751268,31.05,40.76
337740910,1.6,10.6
336343026,9.24,16.24
338910128,5.4,17.58
336676239,9.5,20.3
340256996,11.64,22.48
337235124,64.25,76.54
339553233,10,18.81
339082009,6.96,17.5
335943589,8,22.78
339874845,10,25.44
338117643,10.1,34.42
338919857,4.4,11.4
337924673,2.27,17.95
338588866,2,20.5
338055635,5,16.84
338050240,4.21,11.81
336665423,13,26.31
340469595,2,11
336686555,5.07,14.81
339862367,19.39,31.24
338680841,19.02,36.94
337579791,3.51,16.63
336619009,10.26,17.26
338123051,7.34,14.34
338688448,41.47,60.54
336050618,3.06,12.3
338904230,12.02,27.32
338049190,10.89,20.39
338291994,13.08,23.29
340358917,11.68,23.35
340720511,12.25,26.03
338062381,2.21,9.21
338095491,15.59,31.32
336070490,31.47,43.13
338781301,24.69,39.25
337259929,18.17,29.98
337121652,26.4,36.85
337124599,32.75,49.99
339553720,7.14,25.52
336114860,5.99,19.35
337889881,9.32,21.21
340162071,8.68,16.7
337649800,4.43,11.43
338633291,3.69,16.32
340290163,32.29,47.42
340601508,7.92,33.61
337052247,1.52,8.52
337915583,7.95,17.37
335965628,3.8,18.36
335897134,12.14,34.51
338551264,42.53,64.73
336585864,13.78,23.34
340509630,20.21,33.9
338616428,28.15,43.43
340285499,9.05,21.49
335909054,13.56,34.46
338549112,5.14,12.99
337179736,10.23,23.87
338006582,10.84,22.79
339813319,3.49,12.14
339498166,9.51,30.21
337328982,15.18,29.91
336005132,10.97,27
337265018,15.67,39.52
337650061,29.37,44.94
337935841,7.56,17.71
338696306,2,13.33
338661747,10,20.39
336991607,17.17,32.09
338889167,9.45,25.67
335934198,3.03,11.64
340365249,10.09,24.41
340392450,9.56,23.06
340383745,16.12,34.95
340383495,13.27,31.44
338630189,22.89,37.95
340186029,5.26,13.67
340172449,2.28,15.14
340628045,3,10
338016470,8.25,22.79
337363276,10.92,22.7
338775530,11.77,23.51
336705378,17.94,35.89
336779927,4.93,15.43
336021406,10.62,20.01
337637869,6.85,32.32
335753025,13.62,26.7
338124054,2.07,9.07
337920630,6,17.37
338918925,19.62,34.34
339091190,10.07,27.39
336460360,60.51,74.51
336510485,2.62,22.7
336911401,11.49,20.03
340581155,28.63,49.66
336451241,26.04,55.58
337884876,15,22.34
336792209,21.22,29.92
337985292,21.02,40.54
340601620,20.37,40.48
338021678,18.33,25.41
336208149,4.42,11.42
340625281,45,60.19
340252461,8.05,18.57
340558319,6.1,32.88
340699693,20,40.72
339560422,5,16
338732269,12.32,25.67
338813496,10.83,19.6
336064763,10.66,34.7
339961628,7.54,34.24
339167585,5.14,14.23
338706021,5.67,21.71
337610897,3.06,10.98
340335500,15,34.33
337792966,24.57,35.75
336151680,14.56,32.22
335791589,15,31.57
336144807,10,17
337768785,47.97,67.48
339900388,11.24,25.77
338435454,47.82,75.61
336650197,4.18,21.19
339528029,7.82,26.1
339994037,2,9
337046029,9.02,18.02
338657172,12.32,30.39
337799655,4.04,17.57
339748968,2,9
339722080,7.13,32.98
337833184,15,25.23
337177771,14.42,30.71
335903049,6.2,18.02
338852299,4.62,11.65
337939250,6.3,19.27
338055171,39,69.03
335864784,19.57,30.39
339968135,16.02,42.24
339955772,5.48,12.48
336344654,30.6,54.19
337923141,7.41,24.67
337377447,17.53,30.04
339196718,18.25,32.62
338786902,17.44,26.91
336731607,5.17,22.33
340672693,8.75,23.87
340295651,10.46,20.96
339790919,33.4,50.31
339587515,9.95,22.22
339446788,51.98,62.87
338104000,8.17,15.17
338780084,16.97,24.79
340170193,4.92,14.45
338636048,7.08,18.08
336389934,8.56,23.05
337142845,54.1,71.07
336455293,20.33,27.8
336725361,5,12
339860152,38.24,56.14
338546248,29.02,42.28
336564960,16.2,28.94
340395669,18.19,29.2
336197277,5.81,33.99
340269400,19.39,34.4
340494868,19.64,42.51
336656700,18.02,33.4
336529222,23.43,51.66
336483154,6.83,16.73
335864687,34.48,54.95
337266888,37,56.84
338647128,6.26,17.11
337303952,30.69,45.99
336466004,24.63,42.21
337328840,10,17
336736321,17.78,36.58
338248692,10,22.01
336035263,21.37,34.1
337341368,16.5,33.6
337698850,33.88,64.85
336448160,8.9,16.54
336542510,6.62,24.87
338696604,5.88,21.53
339157969,8,19.23
337223258,11.82,34.19
340073216,2,15.93
337884931,16.32,25.02
337397892,9.79,16.79
337667689,11.53,23.57
340475519,4.52,23.26
338076471,20.45,27.66
337722542,9.38,18.23
338538533,0,26.74
337720985,14.82,32.31
337218055,7.31,29.86
336794758,16.36,28.77
337559888,14.1,35.66
340347163,15.48,32.28
336967677,9.31,22.73
338065790,16.67,39.84
340723626,10.75,28.33
338027195,11.71,35.45
339375447,7.38,19.55
340411699,9.38,17.53
337114072,20.62,37.34
337813309,27.95,56.03
338401021,9.06,17.42
339077065,14.13,30.12
339251769,17.85,34.2
339027026,12.75,22.03
336982316,2,9.87
337388423,10.52,20.67
337915698,13.81,25.56
338587129,9.11,20.11
338619270,17,30.72
337191745,26.16,47.49
337070942,31.58,62.79
339692786,12.5,26.38
338916891,6.96,16.02
335890588,13.58,24.28
335752902,9.95,22.06
336524035,8.13,18.33
337981235,2.48,13.99
338564567,26.41,62.25
339178604,10.81,33.76
339243450,15.93,37.98
338085658,110.48,139.04
339931501,16.94,38.18
338744053,12.86,30.92
336810860,20.25,34.12
340753609,8.11,19.96
339722077,9.74,24.42
337701372,56.07,82.2
337955550,7.64,15.73
337397575,9.74,23.25
337867951,2,9
336727762,4.71,20.59
340708280,5.39,14.65
340528136,19.01,27.6
340638165,6.03,20.43
340480041,25.76,35.81
339635990,10.87,20.15
337066665,12.73,23.43
336094482,15.24,23.63
335716471,15.04,27.89
340666004,7.74,21.96
339964653,9.71,21.81
337394261,11.03,20.36
336202037,34.39,45.67
336877195,9.61,37.38
340542055,2.31,18.65
340297882,45.78,60.69
337633642,2.72,9.72
337683314,29.7,49.09
336010658,12,29.68
338078304,6.17,16.75
339219797,8.51,20.04
335779161,2,13.21
339886562,8.02,18.18
340774754,5.02,12.02
340545714,10.93,24.67
336205006,8.81,21.91
337070829,16.19,32.14
337999662,7.67,28.22
337132611,2,9
336652742,30.14,45.62
338849358,5.14,12.14
336543556,71.05,96.6
340141710,5.57,20.47
336602861,11.08,30.53
338688158,3.17,10.17
337193958,3.73,13.76
336814295,4.19,11.19
338660021,7.05,16.14
337563980,11,26.7
335792866,27.22,45.69
335899414,5.14,21.9
337897941,36.54,48.36
337729753,3.88,10.88
336783858,4.98,11.98
337383966,19.69,39.87
339677126,36.99,50.7
337371406,21.89,34.71
339969453,17.81,44.5
339980967,2.27,13.27
339587813,8.63,19.67
337351943,30,39.22
338044437,16.18,27.06
338609652,33.05,48.66
337880277,2.46,13.51
339166317,12,24.72
338066676,12.95,32.23
337973887,6.22,14.54
336104929,35,48.46
338921293,8.81,24.08
338603095,9.66,24.44
336197254,20,31.75
336522771,16.81,44.79
338577277,15.69,34.33
338310418,28.35,43.4
338067612,15.97,23.07
339326720,18.75,35.67
336208155,8.54,24.81
335938840,9.35,18.59
339492573,4.12,17.09
336663107,3.19,10.91
337962186,8.5,22.18
338659541,5.52,22.5
335768124,22.52,39.27
336221203,11.35,21.3
339278913,20,32.56
